,Team,Role_Name,Task_Name,Claim,Creation_Date,Due_Date,Days_Overdue
1788,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,SUR: Discuss Surgery Request with IMA & Tech Mgr,08200041458,2022-01-13 00:00:00,2022-01-13 00:00:00,0
1789,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210037232,2021-12-23 00:00:00,2022-01-13 00:00:00,0
1790,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210040630,2022-01-05 00:00:00,2022-01-06 00:00:00,7
1791,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210042117,2021-12-23 00:00:00,2022-01-10 00:00:00,3
1792,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210044717,2022-01-05 00:00:00,2022-01-06 00:00:00,7
1793,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08150048064,2021-12-13 00:00:00,2021-12-20 00:00:00,24
1794,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200068567,2022-01-05 00:00:00,2022-01-12 00:00:00,1
1795,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08210012765,2021-12-24 00:00:00,2021-12-31 00:00:00,13
1796,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210006124,2021-11-03 00:00:00,2021-12-15 00:00:00,29
1797,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210000832,2021-12-01 00:00:00,2022-01-06 00:00:00,7
1798,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210037232,2021-12-23 00:00:00,2022-01-13 00:00:00,0
1799,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210042117,2021-12-23 00:00:00,2022-01-10 00:00:00,3
1800,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210044717,2022-01-05 00:00:00,2022-01-06 00:00:00,7
1801,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08190034423,2021-11-10 00:00:00,2022-01-10 00:00:00,3
1802,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08200031552,2021-10-07 00:00:00,2021-12-14 00:00:00,30
1803,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08200039046,2021-09-28 00:00:00,2021-12-13 00:00:00,31
1804,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08200068567,2021-10-15 00:00:00,2021-11-30 00:00:00,44
1805,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210003460,2021-08-18 00:00:00,2021-11-29 00:00:00,45
1806,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210006124,2021-12-22 00:00:00,2022-01-10 00:00:00,3
1807,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210009273,2021-09-10 00:00:00,2022-01-10 00:00:00,3
1808,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210009736,2021-12-03 00:00:00,2022-01-10 00:00:00,3
1809,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210012765,2021-09-14 00:00:00,2021-12-03 00:00:00,41
1810,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210015665,2021-10-19 00:00:00,2021-12-13 00:00:00,31
1811,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210015665,2022-01-04 00:00:00,2022-01-07 00:00:00,6
1812,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210017472,2021-09-21 00:00:00,2021-12-13 00:00:00,31
1813,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210020155,2021-09-16 00:00:00,2022-01-03 00:00:00,10
1814,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,USR: Other Task,08210028076,2021-11-10 00:00:00,2022-01-10 00:00:00,3
1815,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,WSV: Contact Employer,08200068567,2021-12-17 00:00:00,2021-12-24 00:00:00,20
1816,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,WSV: Contact Worker,08200068567,2021-12-17 00:00:00,2021-12-20 00:00:00,24
1817,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,WSV: Notify Parties of IME Outcome,08200063575,2022-01-12 00:00:00,2022-01-12 00:00:00,1
1818,B2,LAZIC NICHOLAS_8281_RETURN TO WORK CASE MANAGER,WSV: Notify Parties of IME Outcome,08210012765,2021-12-22 00:00:00,2021-12-24 00:00:00,20
1819,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,ADV: Notify Parties of Adverse Decision,08210031092,2022-01-11 00:00:00,2022-01-12 00:00:00,1
1820,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08200066006,2022-01-12 00:00:00,2022-01-10 00:00:00,3
1821,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08210032486,2022-01-11 00:00:00,2022-01-07 00:00:00,6
1822,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Compensation Payment,08200033181,2021-12-30 00:00:00,2021-12-30 00:00:00,14
1823,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Compensation Payment,08210034044,2022-01-06 00:00:00,2022-01-06 00:00:00,7
1824,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210010741,2021-12-10 00:00:00,2021-12-14 00:00:00,30
1825,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210032486,2022-01-11 00:00:00,2022-01-13 00:00:00,0
1826,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210032486,2022-01-11 00:00:00,2022-01-13 00:00:00,0
1827,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Register Certificate,08210040588,2021-12-21 00:00:00,2021-12-21 00:00:00,23
1828,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,CRT: Review Certificate Of Capacity,08200067623,2021-12-30 00:00:00,2021-12-31 00:00:00,13
1829,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08200036120,2022-01-12 00:00:00,2022-01-11 00:00:00,2
1830,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210037407,2021-11-23 00:00:00,2021-12-24 00:00:00,20
1831,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210044652,2021-12-22 00:00:00,2022-01-03 00:00:00,10
1832,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08180019856,2021-12-21 00:00:00,2022-01-10 00:00:00,3
1833,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08180059706,2021-11-25 00:00:00,2022-01-13 00:00:00,0
1834,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200020725,2021-08-28 00:00:00,2022-01-13 00:00:00,0
1835,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200029315,2021-12-03 00:00:00,2022-01-13 00:00:00,0
1836,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200037103,2021-12-03 00:00:00,2022-01-10 00:00:00,3
1837,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200046589,2021-12-03 00:00:00,2022-01-10 00:00:00,3
1838,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200048956,2021-12-03 00:00:00,2022-01-13 00:00:00,0
1839,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200058865,2021-12-03 00:00:00,2022-01-13 00:00:00,0
1840,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200062453,2021-12-03 00:00:00,2022-01-13 00:00:00,0
1841,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210001501,2021-12-21 00:00:00,2022-01-10 00:00:00,3
1842,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210003428,2021-12-03 00:00:00,2022-01-13 00:00:00,0
1843,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210010741,2021-10-28 00:00:00,2022-01-13 00:00:00,0
1844,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210034769,2021-12-03 00:00:00,2022-01-13 00:00:00,0
1845,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210044652,2022-01-05 00:00:00,2022-01-12 00:00:00,1
1846,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,IME: Arrange IME Appointment,08200046589,2021-12-30 00:00:00,2022-01-04 00:00:00,9
1847,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,IME: Record IME Purpose and Details,08200046589,2021-12-03 00:00:00,2021-12-06 00:00:00,38
1848,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,INV: Worker Reimbursement,08210044652,2022-01-10 00:00:00,2022-01-10 00:00:00,3
1849,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,MSR: Send Letters - Acknowledge M&L Request,08200075039,2022-01-07 00:00:00,2022-01-07 00:00:00,6
1850,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,MSR: Send Letters - M&L Service Request Approved,08200075039,2022-01-10 00:00:00,2022-01-10 00:00:00,3
1851,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08210008740,2021-12-16 00:00:00,2021-12-17 00:00:00,27
1852,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08210010741,2021-12-03 00:00:00,2021-12-16 00:00:00,28
1853,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SIP: Seek Information from Provider,08200027469,2021-12-16 00:00:00,2022-01-02 00:00:00,11
1854,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SIP: Seek Information from Provider,08200036120,2021-12-03 00:00:00,2021-12-10 00:00:00,34
1855,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SIP: Seek Information from Provider,08200070076,2021-12-10 00:00:00,2021-12-17 00:00:00,27
1856,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,08200058865,2022-01-04 00:00:00,2022-01-11 00:00:00,2
1857,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SUP: Record Worker's Response - Super Details,08200027469,2021-09-28 00:00:00,2022-01-12 00:00:00,1
1858,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SUP: Record Worker's Response - Super Details,08200044921,2021-09-30 00:00:00,2022-01-07 00:00:00,6
1859,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,SUR: Discuss Surgery Request with IMA & Tech Mgr,08210010741,2022-01-11 00:00:00,2022-01-11 00:00:00,2
1860,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08180019856,2021-12-21 00:00:00,2021-12-22 00:00:00,22
1861,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08200044921,2021-11-18 00:00:00,2021-11-25 00:00:00,49
1862,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08200067623,2021-12-16 00:00:00,2021-12-23 00:00:00,21
1863,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210001501,2021-07-09 00:00:00,2021-11-25 00:00:00,49
1864,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210001501,2021-12-21 00:00:00,2021-12-23 00:00:00,21
1865,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210031092,2021-12-23 00:00:00,2022-01-10 00:00:00,3
1866,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210037407,2021-12-24 00:00:00,2021-12-28 00:00:00,16
1867,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210044652,2022-01-05 00:00:00,2022-01-06 00:00:00,7
1868,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200020725,2021-12-03 00:00:00,2021-12-17 00:00:00,27
1869,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200027469,2021-11-04 00:00:00,2021-11-16 00:00:00,58
1870,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200027469,2021-12-16 00:00:00,2021-12-30 00:00:00,14
1871,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200037103,2021-12-03 00:00:00,2022-01-10 00:00:00,3
1872,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200046589,2021-10-12 00:00:00,2021-11-23 00:00:00,51
1873,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200046589,2021-12-03 00:00:00,2021-12-10 00:00:00,34
1874,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200058865,2021-12-03 00:00:00,2022-01-12 00:00:00,1
1875,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200070076,2021-12-10 00:00:00,2021-12-17 00:00:00,27
1876,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08210031092,2021-11-11 00:00:00,2022-01-11 00:00:00,2
1877,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200029315,2021-12-14 00:00:00,2021-12-21 00:00:00,23
1878,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210008740,2021-12-16 00:00:00,2021-12-23 00:00:00,21
1879,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210025341,2021-11-01 00:00:00,2022-01-10 00:00:00,3
1880,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08180019856,2021-12-21 00:00:00,2022-01-11 00:00:00,2
1881,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08180059706,2021-11-25 00:00:00,2021-12-08 00:00:00,36
1882,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08190060154,2021-12-09 00:00:00,2022-01-11 00:00:00,2
1883,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200020725,2021-12-03 00:00:00,2022-01-12 00:00:00,1
1884,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200044921,2021-11-18 00:00:00,2021-11-23 00:00:00,51
1885,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200046589,2021-10-12 00:00:00,2021-11-03 00:00:00,71
1886,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200048956,2021-12-03 00:00:00,2021-12-17 00:00:00,27
1887,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200058865,2021-12-03 00:00:00,2021-12-08 00:00:00,36
1888,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200067623,2021-12-16 00:00:00,2021-12-21 00:00:00,23
1889,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200075039,2021-12-23 00:00:00,2022-01-13 00:00:00,0
1890,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210001501,2021-12-21 00:00:00,2021-12-23 00:00:00,21
1891,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210010741,2021-10-28 00:00:00,2021-11-18 00:00:00,56
1892,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210012859,2021-12-16 00:00:00,2022-01-02 00:00:00,11
1893,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210037407,2021-12-24 00:00:00,2021-12-29 00:00:00,15
1894,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210044652,2022-01-05 00:00:00,2022-01-06 00:00:00,7
1895,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08200020725,2021-12-31 00:00:00,2022-01-07 00:00:00,6
1896,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08200042266,2021-12-24 00:00:00,2021-12-31 00:00:00,13
1897,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08200062453,2021-07-14 00:00:00,2021-12-18 00:00:00,26
1898,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08200070076,2021-10-15 00:00:00,2021-10-22 00:00:00,83
1899,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08210031092,2021-11-01 00:00:00,2021-11-18 00:00:00,56
1900,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08210032486,2021-11-18 00:00:00,2021-12-07 00:00:00,37
1901,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Other Task,08210035289,2021-11-22 00:00:00,2021-12-14 00:00:00,30
1902,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,08200020518,2021-12-10 00:00:00,2022-01-07 00:00:00,6
1903,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,08210013120,2021-12-09 00:00:00,2021-12-23 00:00:00,21
1904,B2,NOEL JOELISSA_11182_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,08210040588,2021-12-23 00:00:00,2022-01-10 00:00:00,3
1905,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Process Late Reimbursement Request,08210021581,2021-12-29 00:00:00,2021-12-29 00:00:00,15
1906,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08200036191,2022-01-11 00:00:00,2022-01-13 00:00:00,0
1907,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08200038238,2021-12-23 00:00:00,2021-12-27 00:00:00,17
1908,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08200040815,2022-01-04 00:00:00,2022-01-06 00:00:00,7
1909,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08200056016,2021-12-20 00:00:00,2021-12-22 00:00:00,22
1910,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08200062644,2021-12-24 00:00:00,2021-12-28 00:00:00,16
1911,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210030365,2021-12-23 00:00:00,2021-12-27 00:00:00,17
1912,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210030365,2021-12-23 00:00:00,2021-12-27 00:00:00,17
1913,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210035726,2021-12-24 00:00:00,2021-12-28 00:00:00,16
1914,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,CRT: Query Certificate,08210035726,2021-12-29 00:00:00,2021-12-31 00:00:00,13
1915,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08200066420,2021-12-09 00:00:00,2021-12-06 00:00:00,38
1916,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210037193,2021-11-22 00:00:00,2022-01-13 00:00:00,0
1917,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Calculate PIAWE,08210039874,2021-12-02 00:00:00,2022-01-13 00:00:00,0
1918,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200026208,2021-11-19 00:00:00,2022-01-13 00:00:00,0
1919,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200067131,2021-12-09 00:00:00,2022-01-13 00:00:00,0
1920,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200070908,2021-12-09 00:00:00,2022-01-13 00:00:00,0
1921,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200073714,2021-12-02 00:00:00,2021-12-30 00:00:00,14
1922,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210006784,2021-11-19 00:00:00,2022-01-13 00:00:00,0
1923,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210044199,2022-01-05 00:00:00,2022-01-12 00:00:00,1
1924,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,INV: Medical and Like Other,08210024533,2021-12-23 00:00:00,2021-12-22 00:00:00,22
1925,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,INV: Personal and Household,08210006784,2021-12-17 00:00:00,2021-12-17 00:00:00,27
1926,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,INV: Personal and Household,08210006784,2021-12-17 00:00:00,2021-12-17 00:00:00,27
1927,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,INV: Worker Reimbursement,08210006784,2021-12-23 00:00:00,2021-12-22 00:00:00,22
1928,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,INV: Worker Reimbursement,08210021905,2021-12-23 00:00:00,2021-12-23 00:00:00,21
1929,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08210003033,2021-12-16 00:00:00,2022-01-13 00:00:00,0
1930,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,OR: Review Work Report,08210030365,2021-12-21 00:00:00,2022-01-04 00:00:00,9
1931,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,RTW: Review Elapsed Obligation Period Estimate,08200073714,2021-12-20 00:00:00,2021-12-27 00:00:00,17
1932,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,RTW: Review Elapsed Obligation Period Estimate,08200075136,2021-12-18 00:00:00,2021-12-27 00:00:00,17
1933,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,RTW: Review Elapsed Obligation Period Estimate,08200080215,2022-01-01 00:00:00,2022-01-10 00:00:00,3
1934,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SIP: Record Provider's Response,08200056016,2021-12-24 00:00:00,2022-01-05 00:00:00,8
1935,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUP: Contact Worker - Follow Up Fund Details,08200073125,2021-12-22 00:00:00,2022-01-11 00:00:00,2
1936,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,08200056016,2021-12-24 00:00:00,2021-12-31 00:00:00,13
1937,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,08200057675,2022-01-04 00:00:00,2022-01-11 00:00:00,2
1938,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUP: Record Employer's Super Contribution Details,08200049214,2021-12-01 00:00:00,2021-12-29 00:00:00,15
1939,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUP: Record Worker's Response - Super Details,08200040815,2021-11-30 00:00:00,2022-01-10 00:00:00,3
1940,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUR: Contact Worker,08190037750,2021-12-21 00:00:00,2021-12-31 00:00:00,13
1941,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,SUR: Send Letters - Surgery Approved,08190037750,2021-12-30 00:00:00,2021-12-30 00:00:00,14
1942,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210037193,2021-12-09 00:00:00,2022-01-13 00:00:00,0
1943,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200070908,2021-12-09 00:00:00,2022-01-13 00:00:00,0
1944,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210010819,2021-12-22 00:00:00,2022-01-13 00:00:00,0
1945,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Other Task,08200073125,2021-12-15 00:00:00,2022-01-13 00:00:00,0
1946,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Other Task,08210021581,2021-11-29 00:00:00,2022-01-13 00:00:00,0
1947,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Other Task,08210021581,2021-12-21 00:00:00,2021-12-28 00:00:00,16
1948,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Other Task,08210021905,2021-10-01 00:00:00,2022-01-13 00:00:00,0
1949,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,USR: Other Task,08210037193,2021-11-30 00:00:00,2022-01-13 00:00:00,0
1950,B2,STENNER EMMA-LEE_8856_RETURN TO WORK CASE MANAGER,WSV: Coordinate WorkSite Visit,08210024533,2021-12-08 00:00:00,2022-01-05 00:00:00,8
1951,B2,UZUNBAY BERAY_10622_RETURN TO WORK CLAIMS PROCESSOR,CRT: Certificate Registered,08200078379,2022-01-13 00:00:00,2022-01-12 00:00:00,1
